       vid      speed    waitTime  roadId  probability  timestamp
1137   190  27.862004   23.097556       7     0.984567        465
1302  1054  65.237625  136.032076       7     0.962488        465
1341  1162  73.006465  146.177959       7     0.814807        465
1504  1225  42.468980  149.714770       7     0.817218        465
1511  1954  12.764114   19.279954       7     0.838034        465



      vid      speed    waitTime  roadId  probability  timestamp
54   1960  28.918365   64.840077       8     0.891940        466
135   150   9.452250  104.025773       8     0.963780        466
217  1174   1.296953  106.818967       8     0.797798        466



      vid      speed    waitTime  roadId  probability  timestamp
207  1571  62.119008  134.500618       4     0.965067        467
264  1138  22.206649   69.257926       4     0.918574        467
331  1821   6.323370  120.497041       4     0.930633        467



    vid      speed   waitTime  roadId  probability  timestamp
24    2  16.392495  76.739963       9     0.963204        468
55  721   4.760352  41.281631       9     0.897286        468



     vid      speed    waitTime  roadId  probability  timestamp
5   1780  83.270701  121.437964       2     0.946883        469
15   872  47.151058  126.034725       2     0.784190        469



Empty DataFrame
Columns: [vid, speed, waitTime, roadId, probability, timestamp]
Index: []



      vid      speed    waitTime  roadId  probability  timestamp
7    1266   3.723865   41.827238       7     0.949980        471
95    664  11.885089  138.878910       7     0.837136        471
109  1103  11.153850   58.406195       7     0.868822        471
131  1519  24.701674  138.703385       7     0.825083        471
151   406  71.414021  144.621792       7     0.983623        471
426  1389  72.603617  135.691813       7     0.791820        471
555   398  20.104944   19.359262       7     0.789163        471
647  1130  15.901877   96.884130       7     0.935346        471
667   530  18.304825   38.226365       7     0.799247        471
694  1021  85.791416  133.683411       7     0.845852        471
722   851   4.052759  140.234446       7     0.938410        471
743   565   0.005733  147.214284       7     0.933816        471
747  1355   0.018889  134.831208       7     0.829805        471



      vid      speed    waitTime  roadId  probability  timestamp
327  1929  28.827533  115.873005       1     0.792308        472
397  1002  28.947267   29.175941       1     0.905603        472
417    68  29.477591  131.238393       1     0.992579        472
421  1232  25.776477  104.091008       1     0.971277        472
740   557  29.827456  101.624726       1     0.754539        472
879  1089  84.316873  127.923426       1     0.948041        472
987   926  53.590174  149.587440       1     0.763050        472
989   302  28.916486   24.119277       1     0.909879        472
993   396  70.091069  144.991657       1     0.954791        472



Empty DataFrame
Columns: [vid, speed, waitTime, roadId, probability, timestamp]
Index: []



      vid      speed    waitTime  roadId  probability  timestamp
151   527   6.769864   84.468858       7     0.874876        474
204  1914   4.366627  106.171209       7     0.859097        474
295    76  88.773468  114.134783       7     0.959332        474
335  1877  36.296555  147.160087       7     0.981745        474
339   308  10.457134   49.071476       7     0.891551        474
347   642  15.396827   92.262556       7     0.890918        474
396   993  35.261924  107.236715       7     0.870320        474
505   696  19.379448   11.091430       7     0.967062        474
559   416   0.841965   38.678833       7     0.826192        474
560  1139  21.702801   83.627450       7     0.911532        474
648   187  23.231957  108.977668       7     0.911007        474
665  1118  24.113686   78.626757       7     0.752545        474
668   250  15.154300   59.162327       7     0.782126        474
726  1908  19.810320   51.716837       7     0.798387        474
795  1024  45.246181  126.589251       7     0.886982        474
800   231  50.735357  143.364129       7     0.804433        474



      vid      speed    waitTime  roadId  probability  timestamp
14   1450  80.958375  108.066817       4     0.870310        475
68   1912  57.430406  122.348622       4     0.908654        475
124  1134  58.970928  139.433915       4     0.982823        475
216  1140  79.796447  122.995346       4     0.856069        475
253   970  24.352960   95.452760       4     0.960715        475
346  1771   6.781828   83.372504       4     0.808847        475
409   608  10.183469   41.050656       4     0.801160        475
554  1781  28.716505    0.634284       4     0.825975        475
563   547   3.502513   15.349821       4     0.919936        475
835   669   2.472581    3.724707       4     0.829441        475
861    99  19.465243    8.059612       4     0.933792        475



       vid      speed    waitTime  roadId  probability  timestamp
142    686   5.855223   73.039684       2     0.836328        476
332    430   2.982608   31.715936       2     0.889658        476
348   1239  12.492505   87.735522       2     0.926216        476
374   1055  79.047253  145.091921       2     0.891986        476
434    386  10.185516   25.091651       2     0.919318        476
486   1575   9.519630   21.432243       2     0.970457        476
551    935  26.248572  133.934032       2     0.783124        476
691   1823  53.371045  137.014341       2     0.994222        476
808   1600  18.443759   54.945273       2     0.767732        476
830   1037   7.330433   74.175575       2     0.907762        476
890    213  22.362528   88.304380       2     0.794277        476
899   1420  12.190332   20.619809       2     0.918067        476
1012   192   4.642400   87.673423       2     0.787250        476
1019  1533  45.792765  111.117475       2     0.896883        476
1024  1557  50.818715  109.600609       2     0.771249        476
1187   440  28.398711  126.338093       2     0.777424        476
1266  1680  17.192065   46.017282       2     0.902264        476
1381  1871  50.455581  104.449452       2     0.850370        476
1403  1313  44.166731  121.067445       2     0.866972        476
1467  1993  61.378934  117.242811       2     0.851850        476
1477   326  28.731009  113.816820       2     0.767929        476



      vid      speed    waitTime  roadId  probability  timestamp
105   951  85.540783  136.343119       8     0.796797        477
228  1386  47.981757  115.796823       8     0.761269        477
239   869  21.768694  123.127036       8     0.842898        477



      vid      speed    waitTime  roadId  probability  timestamp
36    955  19.137774  106.760656       9     0.835909        478
